numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07535;20191202030000;101960;110;1;0;0.000000;276.850000;276.250000;96;170;44;mq;mq;100;8;1250;mq;mq;mq;98750;mq;mq;620;mq;mq;mq;mq;277.050000;mq;mq;0.900000;2.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1350;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20191202030000;101710;10;0;360;5.800000;276.050000;274.250000;88;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93220;mq;mq;330;mq;mq;mq;mq;274.750000;mq;mq;7.300000;7.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20191202030000;101610;30;3;10;4.600000;282.250000;278.250000;76;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100710;mq;mq;490;mq;mq;mq;mq;280.350000;mq;mq;8.400000;10.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;31.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20191202030000;mq;30;3;mq;mq;276.150000;273.250000;81;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91360;mq;773;-110;mq;mq;mq;mq;273.350000;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;15.500000;37.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20191202030000;101970;130;1;0;0.000000;280.150000;280.150000;100;3720;10;mq;mq;100;8;150;mq;mq;mq;101240;mq;mq;730;mq;mq;mq;mq;279.750000;mq;mq;0.600000;0.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20191202030000;101950;110;1;140;0.900000;277.450000;277.350000;99;18270;0;mq;mq;100;8;1750;mq;mq;mq;97520;mq;mq;620;mq;mq;mq;mq;276.850000;mq;mq;1.300000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1560;8;mq;2100;mq;mq;mq;mq;mq;mq;
07627;20191202030000;101970;80;3;300;0.600000;277.150000;276.550000;96;13720;mq;mq;mq;100;5;1250;mq;mq;mq;96930;mq;mq;570;mq;mq;mq;mq;277.650000;mq;mq;0.900000;0.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;1440;6;mq;1740;8;mq;2100;mq;mq;mq;
07630;20191202030000;101890;50;2;200;1.900000;278.650000;278.550000;99;9230;0;mq;mq;100;1;80;mq;mq;mq;100040;mq;mq;590;mq;mq;mq;mq;274.950000;mq;mq;2.600000;3.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;90;8;mq;1740;mq;mq;mq;mq;mq;mq;
07650;20191202030000;101340;30;0;320;3.800000;283.550000;282.150000;91;44040;0;mq;mq;100;8;800;mq;mq;mq;100950;mq;mq;20;mq;mq;mq;mq;284.150000;mq;mq;4.800000;5.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;6.500000;64.300000;mq;mq;mq;mq;7;mq;630;7;mq;870;8;mq;1080;mq;mq;mq;
07661;20191202030000;101280;20;0;80;5.300000;284.750000;283.350000;91;mq;mq;2;2;mq;mq;mq;mq;mq;mq;99630;mq;mq;-230;mq;mq;mq;mq;mq;mq;mq;7.400000;7.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20191202030000;101290;-50;8;330;3.100000;284.050000;281.750000;86;20000;60;6;6;90;7;mq;35;mq;mq;100980;mq;mq;-490;mq;mq;mq;mq;282.950000;mq;mq;4.000000;6.700000;-10;2;0.000000;mq;mq;0.200000;1.000000;7.800000;32.500000;68.400000;mq;mq;mq;mq;7;6;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20191202030000;101640;60;3;270;1.300000;279.750000;276.750000;81;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101100;mq;mq;330;mq;mq;mq;mq;278.550000;mq;mq;4.700000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20191202030000;101300;-70;8;30;2.700000;285.950000;282.550000;80;54840;0;mq;mq;mq;3;4680;mq;mq;mq;101190;mq;mq;-580;mq;mq;mq;mq;283.750000;mq;mq;4.000000;5.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4680;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20191202030000;101270;-70;6;210;1.900000;284.350000;282.650000;89;59670;0;mq;mq;90;7;4380;mq;mq;mq;101120;mq;mq;-610;mq;mq;mq;mq;284.650000;mq;mq;2.700000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4380;7;mq;4980;7;mq;5640;mq;mq;mq;
61968;20191202030000;101150;120;3;110;4.100000;300.750000;296.150000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;-60;mq;298.850000;mq;306.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20191202030000;101360;120;3;120;1.300000;298.550000;296.450000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;10;mq;296.350000;mq;303.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20191202030000;101340;100;3;110;8.500000;301.350000;296.450000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101250;mq;mq;-20;mq;300.050000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20191202030000;101700;80;3;130;7.900000;298.350000;292.050000;68;37470;0;mq;mq;mq;1;1250;mq;mq;mq;101550;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;11.000000;11.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1470;3;mq;1800;mq;mq;mq;mq;mq;mq;
61996;20191202030000;101370;90;7;300;8.900000;286.350000;279.450000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;-30;mq;282.150000;mq;289.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20191202030000;100420;490;1;220;15.300000;276.150000;275.250000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98630;mq;mq;940;mq;275.950000;mq;284.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.200000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20191202030000;98460;-440;7;30;17.000000;279.350000;278.150000;92;3000;63;mq;mq;100;8;250;38;61;60;98100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;23.700000;-10;mq;mq;mq;mq;3.000000;10.000000;mq;mq;mq;mq;mq;mq;mq;4;7;180;3;8;390;7;6;780;mq;mq;mq;
71805;20191202030000;100960;270;1;320;5.100000;271.050000;267.250000;75;59980;0;mq;mq;90;7;800;mq;mq;mq;100870;mq;mq;2860;mq;mq;mq;mq;273.550000;mq;mq;10.000000;11.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;7;mq;660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20191202030000;101540;20;0;90;6.300000;300.750000;297.550000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;200;mq;299.350000;mq;304.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20191202030000;101590;20;0;90;2.900000;299.550000;295.850000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;230;mq;297.850000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20191202030000;101580;50;0;130;3.600000;298.350000;296.750000;91;6140;mq;mq;mq;mq;mq;mq;mq;mq;mq;101490;mq;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.000000;3.000000;3.000000;3.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20191202030000;101550;40;0;70;3.400000;298.650000;297.650000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;200;mq;297.450000;mq;302.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.900000;6.900000;6.900000;6.900000;26.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20191202030000;101230;90;8;70;1.000000;297.450000;297.250000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;30;mq;295.350000;mq;306.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.400000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20191202030000;101290;-70;8;70;4.200000;298.950000;297.150000;90;42780;0;mq;mq;mq;3;450;mq;mq;mq;101200;mq;mq;70;mq;mq;mq;mq;299.050000;mq;mq;6.200000;7.200000;-10;mq;mq;mq;mq;3.800000;3.800000;5.200000;6.600000;7.200000;mq;mq;mq;mq;1;mq;540;3;mq;750;mq;8;mq;mq;mq;mq;
81408;20191202030000;101270;50;8;200;0.600000;298.050000;297.350000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101190;mq;mq;70;mq;294.750000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20191202030000;101290;70;8;60;1.500000;297.350000;296.350000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100070;mq;mq;40;mq;295.850000;mq;306.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20191202060000;102860;130;3;140;0.900000;273.650000;273.050000;96;5790;0;mq;mq;mq;mq;mq;mq;mq;mq;101940;mq;mq;1220;272.450000;mq;275.550000;mq;272.750000;mq;mq;1.600000;2.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20191202060000;102760;110;3;300;1.600000;273.250000;272.950000;98;4860;10;mq;mq;90;7;800;mq;mq;mq;102160;mq;mq;1010;271.850000;mq;276.250000;mq;270.750000;mq;mq;2.600000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;960;7;mq;1260;mq;mq;mq;mq;mq;mq;
07020;20191202060000;103040;140;3;30;8.100000;280.550000;275.450000;70;14000;2;0;mq;50;4;800;32;20;10;102930;mq;mq;1530;280.450000;mq;282.450000;mq;mq;mq;mq;11.100000;11.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;8;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20191202060000;102910;130;3;20;1.200000;279.050000;278.350000;95;40670;50;mq;mq;100;8;450;mq;mq;mq;102070;mq;mq;1450;278.150000;mq;279.150000;mq;275.550000;mq;mq;2.400000;4.700000;-10;1;0.000000;mq;mq;0.200000;0.400000;0.800000;1.200000;2.200000;mq;mq;mq;mq;2;mq;570;5;mq;780;7;mq;1260;mq;8;mq;
07037;20191202060000;102870;150;3;360;1.400000;274.150000;272.550000;89;58700;0;mq;mq;mq;0;mq;mq;mq;mq;100950;mq;mq;1340;272.950000;mq;275.850000;mq;274.050000;mq;mq;2.400000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20191202060000;102730;230;3;260;2.500000;272.350000;271.350000;93;7420;0;mq;mq;mq;0;mq;mq;mq;mq;101520;mq;mq;1270;271.950000;mq;276.050000;mq;270.250000;mq;mq;3.600000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;1.000000;5.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20191202060000;103050;140;3;30;4.300000;279.250000;274.950000;74;60000;0;mq;mq;mq;2;1250;mq;mq;mq;101830;mq;mq;1550;279.250000;mq;281.250000;mq;279.750000;mq;mq;6.800000;7.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;1110;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20191202060000;103040;150;3;50;7.700000;281.550000;274.950000;63;10000;mq;mq;mq;mq;mq;mq;mq;mq;mq;102320;mq;mq;mq;281.350000;mq;282.550000;mq;mq;mq;mq;mq;11.300000;-10;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20191202060000;102900;170;3;360;2.300000;278.950000;275.950000;81;60000;0;mq;mq;100;8;1250;mq;mq;mq;102440;mq;mq;1690;275.250000;mq;279.150000;mq;275.950000;mq;mq;3.700000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;8;mq;1110;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20191202060000;102850;160;3;20;3.400000;274.850000;271.250000;77;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101020;mq;mq;1530;274.450000;mq;275.850000;mq;277.950000;mq;mq;5.200000;6.800000;-10;12;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20191202060000;102750;190;3;10;3.400000;273.550000;271.350000;85;20000;2;0;0;0;0;mq;30;20;10;101610;mq;mq;1380;273.350000;mq;276.650000;mq;mq;mq;mq;6.400000;7.200000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.200000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20191202060000;102600;210;3;360;2.900000;273.750000;272.150000;89;11970;0;mq;mq;mq;0;mq;mq;mq;mq;101110;mq;mq;1300;273.750000;mq;277.050000;mq;272.450000;mq;mq;4.400000;6.500000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.400000;0.400000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20191202060000;102570;210;3;20;3.900000;271.850000;271.250000;96;7830;0;mq;mq;mq;0;mq;mq;mq;mq;98270;mq;mq;970;271.550000;mq;274.950000;mq;271.150000;mq;mq;6.100000;6.100000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;4.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20191202060000;102470;210;3;340;2.400000;273.850000;272.550000;91;16360;0;mq;mq;90;1;800;mq;mq;mq;100570;mq;mq;820;273.850000;mq;276.050000;mq;272.150000;mq;mq;4.200000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;4.600000;mq;mq;mq;mq;1;mq;630;7;mq;2760;mq;mq;mq;mq;mq;mq;
07207;20191202060000;102860;190;1;20;6.400000;279.850000;275.950000;76;mq;mq;2;2;mq;mq;mq;mq;mq;mq;102320;mq;mq;1630;279.450000;mq;280.750000;mq;mq;mq;mq;9.600000;12.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20191202060000;102750;190;3;30;3.200000;275.350000;271.950000;78;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102420;mq;mq;1700;274.450000;mq;279.250000;mq;275.450000;mq;mq;6.300000;7.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20191202060000;102630;150;3;30;3.400000;274.250000;271.350000;81;33430;0;mq;mq;mq;0;mq;mq;mq;mq;101210;mq;mq;1450;274.150000;mq;277.750000;mq;272.750000;mq;mq;6.200000;8.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;3.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20191202060000;102460;160;3;30;3.500000;276.350000;274.750000;89;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100390;mq;mq;1200;276.150000;mq;279.250000;mq;277.050000;mq;mq;6.700000;6.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20191202060000;102310;200;3;10;6.200000;276.250000;274.150000;86;12120;0;mq;mq;100;8;450;mq;mq;mq;99490;mq;mq;910;275.950000;mq;279.950000;mq;279.150000;mq;mq;9.200000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.000000;mq;mq;mq;mq;8;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20191202060000;102330;180;1;330;3.000000;274.950000;273.650000;91;8000;1;2;2;90;7;450;35;mq;mq;98940;mq;mq;710;274.750000;mq;276.250000;mq;276.150000;mq;mq;6.000000;7.900000;-10;2;0.000000;0.000000;-60;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;3;6;300;7;6;930;mq;mq;mq;mq;mq;mq;
07314;20191202060000;102490;130;3;40;10.500000;277.150000;274.850000;85;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;102200;mq;mq;1460;277.050000;mq;282.950000;mq;mq;mq;mq;15.100000;15.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20191202060000;102520;130;3;10;4.800000;275.550000;274.250000;91;10840;0;mq;mq;100;8;450;mq;mq;mq;101010;mq;mq;1370;275.550000;mq;279.350000;mq;277.250000;mq;mq;6.400000;8.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;8;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20191202060000;102300;130;3;20;5.200000;275.050000;274.750000;98;4070;10;mq;mq;mq;mq;mq;mq;mq;mq;97340;mq;mq;950;275.050000;mq;280.850000;mq;277.550000;mq;mq;8.600000;8.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20191202060000;102220;160;3;340;5.100000;276.950000;276.050000;94;10000;50;mq;mq;100;mq;250;mq;mq;mq;98220;mq;mq;mq;276.950000;mq;281.050000;mq;277.150000;mq;mq;mq;8.700000;-10;2;0.000000;mq;mq;mq;0.000000;mq;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20191202060000;mq;110;3;30;2.700000;276.650000;275.650000;93;20000;0;mq;mq;100;8;450;mq;mq;mq;92130;mq;800;580;276.650000;mq;278.350000;mq;277.450000;mq;mq;3.700000;6.800000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;510;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20191202060000;102000;150;3;350;7.200000;279.050000;277.350000;89;30000;20;5;2;100;7;250;36;mq;mq;99070;mq;mq;620;279.050000;mq;280.350000;mq;mq;mq;mq;10.000000;10.300000;-10;1;0.000000;0.000000;-60;-0.100000;-0.100000;-0.100000;-0.100000;5.400000;mq;mq;mq;mq;7;7;290;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20191202060000;102270;210;2;30;5.500000;278.150000;276.350000;88;15910;0;mq;mq;100;8;450;mq;mq;mq;101670;mq;mq;1100;278.150000;mq;282.650000;mq;279.150000;mq;mq;7.800000;9.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;3.800000;mq;mq;mq;mq;8;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20191202060000;102100;140;3;300;1.100000;277.150000;276.850000;98;1120;10;mq;mq;100;8;30;mq;mq;mq;98890;mq;mq;760;276.850000;mq;281.550000;mq;277.050000;mq;mq;2.000000;2.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;30;6;mq;270;8;mq;570;mq;mq;mq;
07558;20191202060000;101800;100;2;350;4.300000;276.850000;274.050000;82;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93320;mq;mq;470;275.550000;mq;279.150000;mq;274.750000;mq;mq;7.100000;7.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20191202060000;101640;30;3;360;7.300000;282.650000;278.050000;73;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100740;mq;mq;370;281.550000;mq;282.950000;mq;280.350000;mq;mq;13.300000;18.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;11.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20191202060000;mq;0;5;mq;mq;275.050000;272.350000;82;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91360;mq;774;120;274.450000;mq;276.750000;mq;273.550000;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;6.000000;37.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20191202060000;102070;110;3;20;1.300000;281.350000;281.050000;98;26330;0;mq;mq;100;8;450;mq;mq;mq;101350;mq;mq;890;278.550000;mq;281.450000;mq;279.750000;mq;mq;1.800000;2.600000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20191202060000;102060;110;3;40;1.600000;277.950000;277.850000;99;600;45;mq;mq;101;9;30;mq;mq;mq;97630;mq;mq;790;274.450000;mq;279.550000;mq;276.850000;mq;mq;2.600000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20191202060000;102060;80;3;0;0.000000;276.850000;276.450000;97;13260;0;mq;mq;100;8;1750;mq;mq;mq;97010;mq;mq;710;274.750000;mq;278.750000;mq;277.650000;mq;mq;0.800000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20191202060000;101960;80;1;270;0.600000;279.250000;278.950000;98;12100;0;mq;mq;100;8;1750;mq;mq;mq;100120;mq;mq;670;277.950000;mq;280.450000;mq;274.950000;mq;mq;1.500000;2.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20191202060000;101610;90;2;300;3.600000;279.250000;277.550000;89;60000;0;mq;mq;mq;mq;mq;mq;mq;mq;101510;mq;mq;mq;278.050000;mq;283.650000;mq;275.150000;mq;mq;mq;5.100000;-10;mq;mq;mq;mq;mq;0.000000;mq;0.000000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20191202060000;101410;70;3;350;4.200000;282.750000;281.850000;94;12660;0;mq;mq;100;8;800;mq;mq;mq;101020;mq;mq;240;282.250000;mq;284.850000;mq;283.350000;mq;mq;7.100000;7.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;60.600000;mq;mq;mq;mq;7;mq;780;8;mq;930;mq;mq;mq;mq;mq;mq;
07661;20191202060000;101330;50;3;80;4.100000;284.650000;283.250000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99680;mq;mq;-40;284.650000;mq;288.150000;mq;mq;mq;mq;5.500000;5.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20191202060000;101310;20;3;330;2.700000;283.950000;281.750000;86;40000;1;2;2;90;7;mq;35;mq;mq;101000;mq;mq;-410;283.450000;mq;286.650000;mq;282.950000;mq;mq;3.600000;3.600000;-10;2;0.000000;mq;mq;0.000000;2.000000;3.000000;31.300000;67.200000;mq;mq;mq;mq;7;6;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
